kelompok,ruas,sk_tarif,tanggal_sk,sistem,asal,tujuan,gol_I,gol_II_III,gol_IV_V,sumber
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol JC,Pandaan IC,9500,15500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan,Gempol IC,14500,23500,29500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan,Gempol JC,11000,18000,23000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan,Pandaan IC,1500,2500,3500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan IC,Gempol IC,12500,21000,26500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan IC,Gempol JC,9500,15500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Pandaan IC,Pandaan,1500,2500,3500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Bangil,Gempol,9500,14000,18500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Bangil,Grati,37500,56000,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Bangil,Pasuruan,18500,28000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Bangil,Rembang,9500,14500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Gempol,Bangil,9500,14000,18500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Gempol,Grati,46500,70000,93000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Gempol,Pasuruan,28000,42000,56000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Gempol,Rembang,19000,28500,38000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Grati,Bangil,37500,56000,74500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Grati,Gempol,46500,70000,93000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Grati,Pasuruan,18500,28000,37000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Grati,Rembang,27500,41500,55000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Pasuruan,Bangil,18500,28000,37500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Pasuruan,Gempol,28000,42000,56000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Pasuruan,Grati,18500,28000,37000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Pasuruan,Rembang,9000,13500,18000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Rembang,Bangil,9500,14500,19500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Rembang,Gempol,19000,28500,38000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Rembang,Grati,27500,41500,55000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pasuruan,KEPMEN PUPR Nomor 1080/KPTS/M/2023,25 Agustus 2023,tertutup,Rembang,Pasuruan,9000,13500,18000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Bekasi Barat,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Bekasi Timur,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cibatu,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cibitung,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cikampek,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cikarang Barat,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cikarang Timur,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Cikunir,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Dawuan,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Kalihurip,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Karawang Barat,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Karawang Timur,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Pondok Gede Barat/Timur,5500,8000,11000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Cikampek dan Jakarta -Cikampek II Elevated,KEPMEN PUPR Nomor 250/KPTS/M/2024,2 Februari 2024,tertutup,Jakarta IC,Tambun,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jakarta-Tangerang,KEPMEN PUPR Nomor 2692/KPTS/M/2024,3 Oktober 2024,tertutup,SS Tomang,Cikupa,8500,12500,16500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Bekasi Barat,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Bekasi Timur,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cibatu,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cibitung,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cikampek,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cikarang Barat,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cikarang Timur,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Cikunir,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Dawuan,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Jakarta IC,5500,8000,11000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Kalihurip,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Karawang Barat,16500,24500,32500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Karawang Timur,27000,40500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Pondok Gede Barat/Timur,5500,8000,11000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Jalan Akses Tol KM 1+842 Sebagai Bagian Dari Jalan Tol Jakarta Cikampek,KEPMEN PUPR Nomor 1229/KPTS/M/2024,31 Mei 2024,tertutup,Halim 3,Tambun,9500,14000,19000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kanci-Pejagan,KEPMEN PUPR Nomor 909/KPTS/M/2023,7 Agustus 2023,tertutup,Ciledug,Pejagan,15000,22000,29500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kanci-Pejagan,KEPMEN PUPR Nomor 909/KPTS/M/2023,7 Agustus 2023,tertutup,Kanci,Ciledug,17000,25500,34000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kanci-Pejagan,KEPMEN PUPR Nomor 909/KPTS/M/2023,7 Agustus 2023,tertutup,Kanci,Pejagan,31500,47500,63500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Bandar,Batas Barat,1000,2000,2500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Bandar,Jombang,20000,33500,40000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Bandar,Mojokerto,54000,90000,108000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Bandar,Mojokerto Barat,47000,79000,94000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Batas Barat,Bandar,1000,2000,2500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Batas Barat,Jombang,21000,35500,42500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Batas Barat,Mojokerto,55000,92500,110000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Batas Barat,Mojokerto Barat,48500,81000,96500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Jombang,Bandar,20000,33500,40000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Jombang,Batas Barat,21000,35500,42500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Jombang,Mojokerto,34000,56500,68000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Jombang,Mojokerto Barat,27000,45500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto,Bandar,54000,90000,108000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto,Batas Barat,55000,92500,110000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto,Jombang,34000,56500,68000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto,Mojokerto Barat,7000,11500,13500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto Barat,Bandar,47000,79000,94000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto Barat,Batas Barat,48500,81000,96500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto Barat,Jombang,27000,45500,54000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Kertosono-Mojokerto,KEPMEN PUPR Nomor 252/KPTS/M/2024,2 Februari 2024,tertutup,Mojokerto Barat,Mojokerto,7000,11500,13500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Caruban,IC Madiun,10000,14500,19500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Caruban,IC Nganjuk,41000,61000,81500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Caruban,Kertosono,69000,103500,138000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Caruban,Klitik,33000,49500,66000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Madiun,IC Caruban,10000,14500,19500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Madiun,IC Nganjuk,50500,76000,101000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Madiun,Kertosono,79000,118500,157500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Madiun,Klitik,23000,34500,46500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Nganjuk,IC Caruban,41000,61000,81500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Nganjuk,IC Madiun,50500,76000,101000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Nganjuk,Kertosono,28500,42500,56500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,IC Nganjuk,Klitik,74000,110500,147500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Kertosono,IC Caruban,69000,103500,138000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Kertosono,IC Madiun,79000,118500,157500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Kertosono,IC Nganjuk,28500,42500,56500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Kertosono,Klitik,102000,153000,204000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Klitik,IC Caruban,33000,49500,66000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Klitik,IC Madiun,23000,34500,46500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Klitik,IC Nganjuk,74000,110500,147500,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Ngawi-Kertosono,KEPMEN PU Nomor 1441/KPTS/M/2025,8 Desember 2025,tertutup,Klitik,Kertosono,102000,153000,204000,himpunan awal tim; SK lebih baru daripada PDF BPJT Nov 2025
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Ciperna,Kanci,6500,9500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Ciperna,Palimanan,7000,10000,16000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Ciperna,Plumbon,4000,5500,9500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Kanci,Ciperna,6500,9500,15500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Kanci,Palimanan,13500,19500,32000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Palimanan-Kanci,KEPMEN PUPR Nomor 755/KPTS/M/2023,12 Juli 2023,tertutup,Kanci,Plumbon,10500,15000,25000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
